App,Sentiment_Polarity,Rating
Amino: Communities and Chats,0.04758960435151366,4.800000000000007
Debonairs Pizza,0.046527777777777814,3.8
Equestria Girls,0.04380837742165868,4.299999999999981
Candy Pop Story,0.04241514756944446,4.6999999999999975
Battlelands Royale,0.04040619484832415,4.399999999999992
Dragon Hills,0.040340518278018274,4.5
Alto's Adventure,0.03982694182829142,4.599999999999969
GoBank,0.03910082839680539,4.400000000000003
Clash of Clans,0.03675568156290559,4.599999999999943
Block Puzzle,0.035221354404960215,4.599999999999937
"Hily: Dating, Chat, Match, Meet & Hook up",0.03377859477124181,4.099999999999983
Choices: Stories You Play,0.03367840233861162,4.600000000000004
DashClock Widget,0.033333333333333326,4.099999999999997
Calculator with Percent (Free),0.031972789115646265,4.8000000000000025
Candy Crush Saga,0.031067865410053012,4.399999999999873
ASUS Quick Memo,0.029166666666666664,4.5
Call Blocker,0.027972582972582965,4.350000000000012
H&M,0.024472956452123138,3.6999999999999944
ColorSnap® Visualizer,0.024391025641025646,3.400000000000002
Happy Fruits Bomb - Cube Blast,0.023922799422799415,4.5
Extreme Racing 2 - Real driving RC cars game!,0.02366732804232805,4.300000000000002
Dominos Game ✔️,0.023215534465534465,4.099999999999997
DINO HUNTER: DEADLY SHORES,0.02231256768848391,4.399999999999985
GUNSHIP BATTLE: Helicopter 3D,0.02222591795753971,4.300000000000002
Hay Day,0.019572348739842267,4.5
Entel,0.018577117327117334,3.2000000000000015
HTC Service － DLNA,0.018377776127776125,3.900000000000003
Barclays US for Android,0.017928003998316493,4.099999999999997
Basketball Stars,0.01390511268562699,4.399999999999992
Cooking Madness - A Chef's Restaurant Games,0.01355064498200659,4.6999999999999975
Beautiful Widgets Free,0.013460700757575767,3.8999999999999995
Citizens Bank Mobile Banking,0.013179054741554742,4.099999999999997
Cut the Rope FULL FREE,0.013067753887269187,4.399999999999988
"CM Browser - Ad Blocker , Fast Download , Privacy",0.012500000000000011,4.600000000000004
Baseball Boy!,0.012272397197141408,3.400000000000002
A Call From Santa Claus!,0.008293862999745378,3.8999999999999995
Bad Piggies,0.007940659648845771,4.300000000000008
Blossom Blast Saga,0.005714461079044413,4.5
Asphalt 8: Airborne,0.004450410725820941,4.5
Bualuang mBanking,0.004322019211725087,4.0
HTC Speak,0.004105720668220667,3.5
Angry Birds 2,0.002282199760648039,4.600000000000004
8 Ball Pool,0.001252007160673399,4.5
CBS News,0.0,4.300000000000002
HD Camera,0.0,4.300000000000002
Dream League Soccer 2018,-0.0005180776014109637,4.599999999999966
DreamWorks Friends,-0.0017880828486889042,3.6000000000000107
"Apartment, Home Rental Search: Realtor.com Rentals",-0.0037329004329004177,3.900000000000003
Angry Birds Classic,-0.0075373947642518,4.399999999999885
GoPro (formerly Capture),-0.007790556830735405,4.0
Flip the Gun - Simulator Game,-0.008393065268065273,4.199999999999998
Common Core,-0.008810779993815715,4.0
Farm Heroes Saga,-0.011810531860815964,4.399999999999999
Dinosaur Simulator: Dino World,-0.013141025641025646,4.0
Ecobank Mobile Banking,-0.014860031943365274,4.0
Akinator,-0.014898889669320391,4.300000000000002
Hero Hunters,-0.0216671890031265,4.400000000000003
Golf Channel,-0.025728535353535358,4.099999999999997
Amtrak,-0.02828424551638838,3.7
Gyft - Mobile Gift Card Wallet,-0.03364355250839042,4.099999999999983
DuraSpeed,-0.03404401154401154,3.8
"Calculator - free calculator, multi calculator app",-0.03749999999999999,4.599999999999996
HipChat - Chat Built for Teams,-0.03782787678891573,3.7999999999999994
"BestCam Selfie-selfie, beauty camera, photo editor",-0.037985810485810484,3.899999999999995
Free Foreclosure Real Estate Search by USHUD.com,-0.03836728574277404,3.400000000000002
Citi Mobile®,-0.03873065476190476,4.0
Angry Birds Rio,-0.038924252279907076,4.4000000000000385
Discover Mobile,-0.04166666666666666,4.599999999999996
Call Control - Call Blocker,-0.041666666666666664,4.400000000000003
Cooking Fever,-0.04233144260559364,4.5
ABC News - US & World News,-0.042361839053803335,4.0
HTC Social Plugin - Facebook,-0.05170496455042355,3.599999999999997
Hello Kitty Lunchbox,-0.05271838659706306,4.199999999999998
HBO GO: Stream with TV Package,-0.05565271172019291,3.8000000000000056
Candy Crush Soda Saga,-0.05707936571644749,4.400000000000045
Color Road,-0.05935675703532846,4.099999999999997
Agar.io,-0.06060223338072606,4.200000000000029
"Hide App, Private Dating, Safe Chat - PrivacyHider",-0.06963979416809607,4.399999999999987
Extreme Car Driving Simulator,-0.07361111111111113,4.300000000000002
GolfLogix GPS + Putt Breaks,-0.07843205020288356,4.0
Anthem Anywhere,-0.08797731435231439,2.6999999999999926
Candy Crush Jelly Saga,-0.09233435751843286,4.2999999999999945
Dr. Panda Restaurant 3,-0.09746777119938886,4.199999999999998
Be A Legend: Soccer,-0.0992506003333747,3.800000000000007
Free Live Talk-Video Call,-0.1,4.6999999999999975
Davis's Drug Guide,-0.10000000000000002,3.900000000000003
AirAsia,-0.10360630110630108,3.900000000000003
All Social Networks,-0.1064102421271539,4.199999999999994
Anthem BC Anywhere,-0.12323348694316437,2.5999999999999965
Best Car Wallpapers,-0.13333333333333328,4.5
Draw In,-0.13416666666666668,4.199999999999998
Hitwe - meet people and chat,-0.13945601851851852,4.199999999999998
Guns of Glory,-0.14206042568542576,4.0
Draw A Stickman,-0.15000000000000002,3.3999999999999972
Call of Duty:Black Ops Zombies,-0.1621195023148148,4.199999999999998
Fruit Block - Puzzle Legend,-0.18333333333333332,4.599999999999996
DEER HUNTER 2018,-0.3833333333333333,4.2999999999999865
FREE LIVE TALK,,4.900000000000004
Girls Live Chat - Free Text & Video Chat,,4.800000000000003
"Cash, Inc. Money Clicker Game & Business Adventure",,4.8000000000000025
Classical music for baby,,4.8000000000000025
CompTIA Exam Training,,4.8000000000000025
Free Books - Spirit Fanfiction and Stories,,4.8000000000000025
English Grammar Test,,4.700000000000004
Blackpink as if it's your last,,4.6999999999999975
"Color Call - Caller Screen, LED Flash",,4.6999999999999975
"Emoji Keyboard - Cute Emoji,GIF, Sticker, Emoticon",,4.6999999999999975
Everlance: Free Mileage Log,,4.6999999999999975
Faustop Sounds,,4.6999999999999975
Girls Online Talk - Free Text and Video Chat,,4.6999999999999975
Cover Fire: offline shooting games for free,,4.699999999999992
Capital One® Mobile,,4.600000000000014
Fitbit Coach,,4.600000000000014
ES File Explorer File Manager,,4.6000000000000085
Dragon Sim Online: Be A Dragon,,4.600000000000008
Animal Jam - Play Wild!,,4.600000000000004
Castle Clash: Heroes of the Empire US,,4.600000000000004
EMT Tutor NREMT-B Study Guide,,4.600000000000004
Geometry Dash World,,4.600000000000004
Baby Sleep: White noise lullabies for newborns,,4.599999999999996
Best New Ringtones 2018 Free 🔥 For Android™,,4.599999999999996
"Black Wallpaper, AMOLED, Dark Background: Darkify",,4.599999999999996
Calculator ++,,4.599999999999996
Clue,,4.599999999999996
Crazy Colors: Bubbles Matching,,4.599999999999996
Cute wallpapers & kawaii backgrounds images,,4.599999999999996
Email TypeApp - Mail App,,4.599999999999996
English Grammar Complete Handbook,,4.599999999999996
English to Urdu Dictionary,,4.599999999999996
Fruit Cube Blast,,4.599999999999996
Henry Danger Crime Warp,,4.599999999999996
Earn to Die 2,,4.599999999999994
Acupuncture Assistant,,4.5
Blitzer.de,,4.5
Block Craft 3D: Building Simulator Games For Free,,4.5
Brightest Flashlight - LED Light,,4.5
Cars: Lightning League,,4.5
Casual Dating & Adult Singles - Joyride,,4.5
ChefTap Recipes & Grocery List,,4.5
Disney Crossy Road,,4.5
EMT Review Plus,,4.5
EMT-B Pocket Prep,,4.5
Emmanuella Funny Videos 2018,,4.5
English Persian Dictionary,,4.5
FP Notebook,,4.5
Feed Baby - Baby Tracker,,4.5
Fertility Friend Ovulation App,,4.5
Find Real Love — YouLove Premium Dating,,4.5
Google Analytics,,4.5
"Hola Launcher- Theme,Wallpaper",,4.5
ClassDojo,,4.400000000000045
Chess Free,,4.400000000000006
3D Color Pixel by Number - Sandbox Art Coloring,,4.400000000000003
Best Buy,,4.400000000000003
Blidz - Hunt Free Deals On Trending Items!,,4.400000000000003
Blue CareOnDemand,,4.400000000000003
"Calculator - free calculator ,multi calculator app",,4.400000000000003
Coupon Sherpa,,4.400000000000003
Cozi Family Organizer,,4.400000000000003
DaBang - Rental Homes in Korea,,4.400000000000003
Draw.ly - Color by Number Pixel Art Coloring,,4.400000000000003
"Emoji keyboard - Cute Emoticons, GIF, Stickers",,4.400000000000003
Endless Numbers,,4.400000000000003
Fruit Boom,,4.400000000000003
Funny Ringtones,,4.400000000000003
GPS Navigation & Offline Maps Sygic,,4.400000000000003
Galaxy Gift,,4.400000000000003
Girly Wallpapers Backgrounds,,4.400000000000003
Hiya - Caller ID & Block,,4.400000000000003
English Dictionary - Offline,,4.399999999999997
Game for KIDS: KIDS match'em,,4.399999999999997
ADP Mobile Solutions,,4.300000000000002
"AllTrails: Hiking, Running & Mountain Bike Trails",,4.300000000000002
Beauty Makeup – Photo Makeover,,4.300000000000002
Call Free – Free Call,,4.300000000000002
Card Wars - Adventure Time,,4.300000000000002
Chegg Study - Homework Help,,4.300000000000002
Chime - Mobile Banking,,4.300000000000002
CompTIA A+ Pocket Prep,,4.300000000000002
Compass,,4.300000000000002
"Free Messages, Video, Chat,Text for Messenger Plus",,4.300000000000002
GPS Speedometer - Trip Meter - Altimeter,,4.300000000000002
Glam - Premium Dating App,,4.300000000000002
Camera360: Selfie Photo Editor with Funny Sticker,,4.299999999999972
Chick-fil-A,,4.299999999999972
Camera for Android,,4.200000000000027
Fancy,,4.200000000000027
"Chispa, the Dating App for Latino, Latina Singles",,4.200000000000005
Drawing Clothes Fashion Ideas,,4.200000000000002
ClearCareGo Caregiver,,4.199999999999998
"Club Factory Everything, Unbeaten Price",,4.199999999999998
Deep Sleep and Relax Hypnosis,,4.199999999999998
Dolphins Live Wallpaper,,4.199999999999998
DramaFever: Stream Asian Drama Shows & Movies,,4.199999999999998
DreamMapper,,4.199999999999998
Free Meditation - Take a Break,,4.199999999999998
Funny Quotes Free,,4.199999999999998
Galaxy Live Wallpaper,,4.199999999999998
Girls' Frontline,,4.199999999999998
Girly Lock Screen Wallpaper with Quotes,,4.199999999999998
Glowing Flowers Live Wallpaper,,4.199999999999998
Google Assistant,,4.199999999999998
HOTEL DEALS,,4.199999999999998
Cardboard,,4.199999999999994
Beauty Selfie Camera,,4.199999999999992
Black White Interracial Dating - Interracial Match,,4.100000000000012
Chictopia,,4.100000000000012
Clover Dating App,,4.100000000000012
3D Blue Glass Water Keyboard Theme,,4.099999999999997
Blinkist - Nonfiction Books,,4.099999999999997
Bus Rush: Subway Edition,,4.099999999999997
Chess for Kids - Play & Learn,,4.099999999999997
Dollhouse Decorating Games,,4.099999999999997
Ghostery Privacy Browser,,4.099999999999997
Bedroom Decorating Ideas,,4.0
Camera FV-5 Lite,,4.0
Camera ZOOM FX - FREE,,4.0
Camera51 - a smarter camera,,4.0
Cash App,,4.0
Classic Calculator,,4.0
Collage&Add Stickers papelook,,4.0
Creative Ideas - DIY & Craft,,4.0
Cute Pet Puppies,,4.0
ESPN Fantasy Sports,,4.0
Fever,,4.0
Hangouts Dialer - Call Phones,,4.0
BlueJeans for Android,,3.900000000000003
Ever After High™ Charmed Style,,3.900000000000003
FREE Stock Market Trading Tips,,3.900000000000003
Elmo Calls by Sesame Street,,3.899999999999985
Chess PRO Free,,3.8
Chilindo,,3.8
ClickMeeting Webinars,,3.8
CBS - Full Episodes & Live TV,,3.7999999999999994
Castlight Mobile,,3.7
Google Assistant Go,,3.6999999999999953
Hemnet,,3.599999999999997
A Manual of Acupuncture,,3.5
GlassesOff,,3.5
Free Book Reader,,3.400000000000002
Create A Superhero HD,,3.300000000000006
Adult Dating - AdultFinder,,3.2999999999999985
"HSL - Tickets, route planner and information",,3.2999999999999985
Daily Manga - Comic & Webtoon,,3.199999999999995
FarmersOnly Dating,,3.0
Calculator,,2.5999999999999983
EliteSingles – Dating for Single Professionals,,2.5
